NPC ID,ItemLot_Enemy ID,Name,Location #1,Model Mask Flags (Hex),Items Drop 1,Item Chance 1,Item Drop 2,Item Chance 2,Item Drop 3,Item Chance 3,Item Drop 4,Item Chance 4,Item Drop 5,Item Chance 5,Item Drop 6,Item Chance 6,Item Drop 7,Item Chance 7,Item Drop 8,Item Chance 8,Item Drop 9,Item Chance 9,Item Drop 10,Item Chance 10
43858200,-1,Fungal Sorcerer,Unused,,None,,,,,,,,,,,,,,,,,,,
43858240,438500700,Fungal Sorcerer,Abandoned Cave,80080000,Serpent Arrow x5,10.00%,Toxic Mushroom,15.00%,,,,,,,,,,,,,,,,
44200000,-1,Giant Lobster,Unused,,None,,,,,,,,,,,,,,,,,,,
44200020,442000000,Giant Lobster,Liurnia of the Lakes - Foot of the Four Belfries,10000000,Strip of White Flesh,100.00%,,,,,,,,,,,,,,,,,,
44200035,442000000,Giant Lobster,Subterranean Shunning-Grounds,10000000,Strip of White Flesh,100.00%,,,,,,,,,,,,,,,,,,
44200120,-1,Giant Lobster,"Liurnia of the Lakes - Folly on the Lake, South Rose Church",,None,,,,,,,,,,,,,,,,,,,
44201000,442000100,Giant Lobster,Unused,,Strip of White Flesh,100.00%,Crab Eggs,25.00%,,,,,,,,,,,,,,,,
44201020,442000100,Giant Lobster,Liurnia of the Lakes - Foot of the Four Belfries,90000000,Strip of White Flesh,100.00%,Crab Eggs,25.00%,,,,,,,,,,,,,,,,
44202000,442000200,Giant Lobster,Unused,,Strip of White Flesh,100.00%,Smithing Stone [2],10.00%,,,,,,,,,,,,,,,,
44202020,442000200,Giant Lobster,"Liurnia of the Lakes - Testu's Rise, East Gate Bridge Trestle",50000000,Strip of White Flesh,100.00%,Smithing Stone [2],10.00%,,,,,,,,,,,,,,,,
44203000,442000500,Giant Lobster,Unused,,Strip of White Flesh,100.00%,Rimed Crystal Bud,50.00%,,,,,,,,,,,,,,,,
44203050,442000500,Giant Lobster,"Mountaintops of the Giants - Southwest Freezing Lake, Lord Contender's Evergaol, Spiritcaller Cave Entrance",20000000,Strip of White Flesh,100.00%,Rimed Crystal Bud,50.00%,,,,,,,,,,,,,,,,
44204000,442000500,Giant Lobster,Unused,,Strip of White Flesh,100.00%,Rimed Crystal Bud,50.00%,,,,,,,,,,,,,,,,
44204050,442000500,Giant Lobster,Unused,,Strip of White Flesh,100.00%,Rimed Crystal Bud,50.00%,,,,,,,,,,,,,,,,
44205000,442000500,Giant Lobster,Unused,,Strip of White Flesh,100.00%,Rimed Crystal Bud,50.00%,,,,,,,,,,,,,,,,
44205050,442000500,Giant Lobster,Unused,,Strip of White Flesh,100.00%,Rimed Crystal Bud,50.00%,,,,,,,,,,,,,,,,
44300000,443000000,Lookout Stone,Unused,,Ruin Fragment,100.00%,Sanctuary Stone,4.00%,,,,,,,,,,,,,,,,
44300010,443000000,Lookout Stone,"Stormhill - Stormhill Shack, Stormveil Castle Entrance",0,Ruin Fragment,100.00%,Sanctuary Stone,4.00%,,,,,,,,,,,,,,,,
44300012,443000000,Lookout Stone,Weeping Peninsula - Tombsward; Weeping Evergaol; Tombsward Cave Entrance,0,Ruin Fragment,100.00%,Sanctuary Stone,4.00%,,,,,,,,,,,,,,,,
44300020,443000000,Lookout Stone,"Liurnia of the Lakes - Cuckoo's Evergaol, West of Meeting Place",0,Ruin Fragment,100.00%,Sanctuary Stone,4.00%,,,,,,,,,,,,,,,,
44300022,443000000,Lookout Stone,Moonlight Altar - Ringleader's Evergaol,0,Ruin Fragment,100.00%,Sanctuary Stone,4.00%,,,,,,,,,,,,,,,,
44300030,443000000,Lookout Stone,Altus Plateau - Golden Lineage Evergaol,0,Ruin Fragment,100.00%,Sanctuary Stone,4.00%,,,,,,,,,,,,,,,,
44300040,443000000,Lookout Stone,"Caelid - Smoldering Wall, Abandoned Cave Entrance",0,Ruin Fragment,100.00%,Sanctuary Stone,4.00%,,,,,,,,,,,,,,,,
44300050,443000000,Lookout Stone,"Mountaintops of the Giants - Southwest Freezing Lake, Lord Contender's Evergaol, Spiritcaller Cave Entrance",0,Ruin Fragment,100.00%,Sanctuary Stone,4.00%,,,,,,,,,,,,,,,,
44300100,443000000,Lookout Stone,Unused,,Ruin Fragment,100.00%,Sanctuary Stone,4.00%,,,,,,,,,,,,,,,,
44300110,443000000,Lookout Stone,Unused,,Ruin Fragment,100.00%,Sanctuary Stone,4.00%,,,,,,,,,,,,,,,,
44300150,443000000,Lookout Stone,Unused,,Ruin Fragment,100.00%,Sanctuary Stone,4.00%,,,,,,,,,,,,,,,,
44300200,443000000,Lookout Stone,Unused,,Ruin Fragment,100.00%,Sanctuary Stone,4.00%,,,,,,,,,,,,,,,,
44300250,443000000,Lookout Stone,Unused,,Ruin Fragment,100.00%,Sanctuary Stone,4.00%,,,,,,,,,,,,,,,,
44300300,443000500,Lookout Stone,Unused,,Ruin Fragment,100.00%,Sanctuary Stone,4.00%,Volcanic Stone,8.00%,,,,,,,,,,,,,,
44300310,443000500,Lookout Stone,Unused,,Ruin Fragment,100.00%,Sanctuary Stone,4.00%,Volcanic Stone,8.00%,,,,,,,,,,,,,,
44300340,443000500,Lookout Stone,Caelid - Deep Siofra Well; Greyoll's Dragonbarrow - Dragonbarrow West,0,Ruin Fragment,100.00%,Sanctuary Stone,4.00%,Volcanic Stone,8.00%,,,,,,,,,,,,,,
44300350,443000500,Lookout Stone,Unused,,Ruin Fragment,100.00%,Sanctuary Stone,4.00%,Volcanic Stone,8.00%,,,,,,,,,,,,,,
44301000,443000000,Lookout Stone,Unused,,Ruin Fragment,100.00%,Sanctuary Stone,4.00%,,,,,,,,,,,,,,,,
44301010,443000000,Lookout Stone,"Stormhill - Warmaster's Shack, Stormgate",0,Ruin Fragment,100.00%,Sanctuary Stone,4.00%,,,,,,,,,,,,,,,,
44301033,443000000,Lookout Stone,Divine Tower of West Altus,0,Ruin Fragment,100.00%,Sanctuary Stone,4.00%,,,,,,,,,,,,,,,,
44301040,443000000,Lookout Stone,"Caelid - Smoldering Wall, Abandoned Cave Entrance",0,Ruin Fragment,100.00%,Sanctuary Stone,4.00%,,,,,,,,,,,,,,,,
44400000,-1,Fungal Pod,Unused,,None,,,,,,,,,,,,,,,,,,,
44400010,444010000,Fungal Pod,"Limgrave - Gatefront, Stormhill Evergaol, Groveside Cave Entrance, Limgrave Tunnels Entrance",0,Golden Rune [3],2.00%,Poisonbloom,8.00%,Strip of White Flesh,4.00%,,,,,,,,,,,,,,
44400012,444012000,Fungal Pod,Unused,,Golden Rune [3],2.00%,Poisonbloom,8.00%,Strip of White Flesh,4.00%,,,,,,,,,,,,,,
44400020,444020000,Fungal Pod,Liurnia of the Lakes - North of Sorcerer's Isle,0,Golden Rune [5],2.00%,Poisonbloom,8.00%,Strip of White Flesh,4.00%,,,,,,,,,,,,,,
44400032,444032000,Fungal Pod,Unused,,Golden Rune [7],2.00%,Poisonbloom,8.00%,Strip of White Flesh,4.00%,,,,,,,,,,,,,,
44400033,444033000,Fungal Pod,"Capital Outskirts - Minor Erdtree Church, Sealed Tunnel Entrance",0,Golden Rune [7],2.00%,Poisonbloom,8.00%,Strip of White Flesh,4.00%,,,,,,,,,,,,,,
44400040,444040000,Fungal Pod,Unused,,Golden Rune [7],2.00%,Poisonbloom,8.00%,Strip of White Flesh,4.00%,,,,,,,,,,,,,,
44400050,444050000,Fungal Pod,Giants' Mountaintop Catacombs,0,Golden Rune [9],2.00%,Poisonbloom,8.00%,Strip of White Flesh,4.00%,,,,,,,,,,,,,,
44410000,-1,Giant Fungal Pod,Unused,,None,,,,,,,,,,,,,,,,,,,
44410020,444120000,Giant Fungal Pod (Poison),"Liurnia of the Lakes - Southeast Ravine, Lake at Caria Manor Entrance; Bellum Highway - Bellum Church",0,Golden Rune [5],2.00%,Poisonbloom,8.00%,Strip of White Flesh,8.00%,,,,,,,,,,,,,,
44410050,444150000,Giant Fungal Pod (Poison),Giants' Mountaintop Catacombs,0,Golden Rune [9],2.00%,Poisonbloom,8.00%,Strip of White Flesh,8.00%,,,,,,,,,,,,,,
44420000,-1,Giant Fungal Pod,Unused,,None,,,,,,,,,,,,,,,,,,,
44420040,444240000,Giant Fungal Pod (Rot),Caelid - Caelid Highway South,0,Golden Rune [7],2.00%,Poisonbloom,8.00%,Strip of White Flesh,8.00%,,,,,,,,,,,,,,
44500000,-1,Walking Mausoleum,Unused,,None,,,,,,,,,,,,,,,,,,,
44500012,-1,Walking Mausoleum,West Weeping Peninsula,,None,,,,,,,,,,,,,,,,,,,
44500020,-1,Walking Mausoleum,East Liurnia,,None,,,,,,,,,,,,,,,,,,,
44500050,-1,Walking Mausoleum,Northwest Mountaintops,,None,,,,,,,,,,,,,,,,,,,
44500052,-1,Walking Mausoleum,West Consecrated Snowfield,,None,,,,,,,,,,,,,,,,,,,
44500066,-1,Walking Mausoleum,Deeproot Depths,,None,,,,,,,,,,,,,,,,,,,
44501000,-1,Walking Mausoleum,Unused,,None,,,,,,,,,,,,,,,,,,,
44501020,-1,Walking Mausoleum,East Liurnia / Liurnia to Atlus Plateau,,None,,,,,,,,,,,,,,,,,,,
44600000,446000000,Flamethrower Tank,Unused,,None,,,,,,,,,,,,,,,,,,,
44600020,446000000,Flamethrower Tank,Unused,,None,,,,,,,,,,,,,,,,,,,
44600032,446000000,Flamethrower Tank,Unused,,None,,,,,,,,,,,,,,,,,,,
44600036,446000000,Flamethrower Tank,Unused,,None,,,,,,,,,,,,,,,,,,,
44600040,446000000,Flamethrower Tank,Unused,,None,,,,,,,,,,,,,,,,,,,
44600840,446000000,Flamethrower Tank,Unused,,None,,,,,,,,,,,,,,,,,,,
44601000,446000100,Flamethrower Tank,Unused,,None,,,,,,,,,,,,,,,,,,,
44601032,446000100,Flamethrower Tank,Unused,,None,,,,,,,,,,,,,,,,,,,
44601040,446000100,Flamethrower Tank,Unused,,None,,,,,,,,,,,,,,,,,,,
44601840,446000100,Flamethrower Tank,Unused,,None,,,,,,,,,,,,,,,,,,,
44607000,446000000,Flamethrower Tank,Unused,,None,,,,,,,,,,,,,,,,,,,
44607020,446002000,Flamethrower Tank,"Liurnia of the Lakes - Far West Gate Town, North Rose Church",100000,Smithing Stone [3],10.00%,Smoldering Butterfly x5,100.00%,Fire Blossom x3,100.00%,,,,,,,,,,,,,,
44607032,446032000,Flamethrower Tank,Mt. Gelmir - Seethewater Terminus,100000,Smithing Stone [5],10.00%,Smoldering Butterfly x5,100.00%,Fire Blossom x3,100.00%,,,,,,,,,,,,,,
44607040,446040000,Flamethrower Tank,"Caelid - Fort Gael, Caelid Waypoint Ruins, Gaol Cave Entrance",100000,Smithing Stone [3],10.00%,Smoldering Butterfly x5,100.00%,Fire Blossom x3,100.00%,,,,,,,,,,,,,,
44607100,446000000,Flamethrower Tank,Unused,,None,,,,,,,,,,,,,,,,,,,
44607120,446002010,Flamethrower Tank,"Liurnia of the Lakes - Eastern Tableland, Ainsel River Well",100000,Smithing Stone [3],10.00%,Smoldering Butterfly x5,100.00%,Fire Blossom x3,100.00%,,,,,,,,,,,,,,
44607132,446032010,Flamethrower Tank,Mt. Gelmir - Seethewater Terminus,100000,Smithing Stone [5],10.00%,Smoldering Butterfly x5,100.00%,Fire Blossom x3,100.00%,,,,,,,,,,,,,,
44607200,446000000,Flamethrower Tank,Unused,,None,,,,,,,,,,,,,,,,,,,
44607220,446002020,Flamethrower Tank,"Bellum Highway - Church of Inhibition, Southwest of Grand Lift of Dectus",100000,Smithing Stone [3],10.00%,Smoldering Butterfly x5,100.00%,Fire Blossom x3,100.00%,,,,,,,,,,,,,,
44607800,446000000,Flamethrower Tank,Unused,,None,,,,,,,,,,,,,,,,,,,
44607840,446040010,Flamethrower Tank,Caelid - Fort Gael North,100000,Smithing Stone [3],10.00%,Smoldering Butterfly x5,100.00%,Fire Blossom x3,100.00%,,,,,,,,,,,,,,
44608000,446000100,Flamethrower Tank,Unused,,None,,,,,,,,,,,,,,,,,,,
44608032,446032020,Flamethrower Tank,Mt. Gelmir - Fort Laiedd,80100000,Smithing Stone [5],10.00%,Smoldering Butterfly x5,100.00%,Fire Blossom x3,100.00%,,,,,,,,,,,,,,
44608040,446040020,Flamethrower Tank,"Caelid - Fort Gael, Caelid Waypoint Ruins, Gaol Cave Entrance",80100000,Smithing Stone [3],10.00%,Smoldering Butterfly x5,100.00%,Fire Blossom x3,100.00%,,,,,,,,,,,,,,
44608600,446000100,Flamethrower Tank,Unused,,None,,,,,,,,,,,,,,,,,,,
44608640,446040030,Flamethrower Tank,"Caelid - Caelem Ruins, Forsaken Ruins, Minor Erdtree, Minor Erdtree Catacombs Entrance",80100000,Smithing Stone [3],10.00%,Smoldering Butterfly x5,100.00%,Fire Blossom x3,100.00%,,,,,,,,,,,,,,
44608700,446000100,Flamethrower Tank,Unused,,None,,,,,,,,,,,,,,,,,,,
44608740,446040040,Flamethrower Tank,Caelid - Deep Siofra Well; Greyoll's Dragonbarrow - Dragonbarrow West,80100000,Smithing Stone [3],10.00%,Smoldering Butterfly x5,100.00%,Fire Blossom x3,100.00%,,,,,,,,,,,,,,
44608800,446000100,Flamethrower Tank,Unused,,None,,,,,,,,,,,,,,,,,,,
44608840,446040050,Flamethrower Tank,"Caelid - Smoldering Wall, Abandoned Cave Entrance",80100000,Smithing Stone [3],10.00%,Smoldering Butterfly x5,100.00%,Fire Blossom x3,100.00%,,,,,,,,,,,,,,
44700000,447000000,Abductor Virgin (Scythe),Unused,,None,,,,,,,,,,,,,,,,,,,
44700020,447000000,Abductor Virgin (Scythe),Liurnia of the Lakes - South Raya Lucaria Gate,,None,,,,,,,,,,,,,,,,,,,
44700024,447000000,Abductor Virgin (Scythe),Academy of Raya Lucaria,,None,,,,,,,,,,,,,,,,,,,
44700032,447000000,Abductor Virgin (Scythe),"Mt. Gelmir - First Mt. Gelmir Campsite, Corpse-Stench Shack; Altus Plateau - West of Shaded Castle",,None,,,,,,,,,,,,,,,,,,,
44700034,447000000,Abductor Virgin (Scythe),Unused,,None,,,,,,,,,,,,,,,,,,,
44700038,447000000,Abductor Virgin (Scythe),Volcano Manor,,None,,,,,,,,,,,,,,,,,,,
44700040,447000000,Abductor Virgin (Scythe),"Caelid - Smoldering Wall, Abandoned Cave Entrance",,None,,,,,,,,,,,,,,,,,,,
44700938,-1,Abductor Virgin (Scythe) [Boss] - Mt. Gelmir (Volcano Manor),Volcano Manor,,None,,,,,,,,,,,,,,,,,,,
44701000,447000100,Abductor Virgin (Wheel),Unused,,None,,,,,,,,,,,,,,,,,,,
44701021,447000100,Abductor Virgin (Wheel),Liurnia of the Lakes - Caria Manor,,None,,,,,,,,,,,,,,,,,,,
44701024,447000100,Abductor Virgin (Wheel),Academy of Raya Lucaria,,None,,,,,,,,,,,,,,,,,,,
44701032,447000100,Abductor Virgin (Wheel),"Mt. Gelmir - First Mt. Gelmir Campsite, Corpse-Stench Shack; Altus Plateau - West of Shaded Castle",,None,,,,,,,,,,,,,,,,,,,
44701033,447000100,Abductor Virgin (Wheel),Divine Tower of West Altus,,None,,,,,,,,,,,,,,,,,,,
44701034,447000100,Abductor Virgin (Wheel),"Leyndell, Royal Capital",,None,,,,,,,,,,,,,,,,,,,
44701038,447000100,Abductor Virgin (Wheel),Volcano Manor,,None,,,,,,,,,,,,,,,,,,,
44701100,-1,Abductor Virgin (Wheel),Unused,,None,,,,,,,,,,,,,,,,,,,
44701132,447000100,Abductor Virgin (Wheel),"Mt. Gelmir - Seethewater River, Hermit Village, Wyndham Catacombs Entrance, Sage's Cave Entrance, Abductor Virgins Exit",,None,,,,,,,,,,,,,,,,,,,
44701938,-1,Abductor Virgin (Wheel) [Boss] - Mt. Gelmir (Volcano Manor),Volcano Manor,,None,,,,,,,,,,,,,,,,,,,
44702000,-1,Abductor Virgin,Caelid - Southern Aeonia Swamp Bank,,None,,,,,,,,,,,,,,,,,,,
44702041,447000200,Abductor Virgin,Caelid - Redmane Castle,,None,,,,,,,,,,,,,,,,,,,
44800000,-1,Giant Miranda Sprout,Unused,,None,,,,,,,,,,,,,,,,,,,
44800010,448000000,Giant Miranda Sprout,Limgrave - Waypoint Ruins,80200000,Poisonbloom x5,100.00%,Miranda Powder,100.00%,,,,,,,,,,,,,,,,
44800012,448000000,Giant Miranda Sprout,"Weeping Peninsula - Minor Erdtree, Tombsward Catacombs Entrance, Morne Tunnel Entrance",80200000,Poisonbloom x5,100.00%,Miranda Powder,100.00%,,,,,,,,,,,,,,,,
44800020,448000000,Giant Miranda Sprout,Stillwater Cave,80200000,Poisonbloom x5,100.00%,Miranda Powder,100.00%,,,,,,,,,,,,,,,,
44800032,448000000,Giant Miranda Sprout,Seethewater Cave,80200000,Poisonbloom x5,100.00%,Miranda Powder,100.00%,,,,,,,,,,,,,,,,
44800034,448000000,Giant Miranda Sprout,Unused,,Poisonbloom x5,100.00%,Miranda Powder,100.00%,,,,,,,,,,,,,,,,
44800035,448000000,Giant Miranda Sprout,Subterranean Shunning-Grounds,80200000,Poisonbloom x5,100.00%,Miranda Powder,100.00%,,,,,,,,,,,,,,,,
44800040,448000000,Giant Miranda Sprout,Unused,,Poisonbloom x5,100.00%,Miranda Powder,100.00%,,,,,,,,,,,,,,,,
44800054,448000000,Giant Miranda Sprout,Unused,,Poisonbloom x5,100.00%,Miranda Powder,100.00%,,,,,,,,,,,,,,,,
44800064,448000000,Giant Miranda Sprout,Siofra River,80200000,Poisonbloom x5,100.00%,Miranda Powder,100.00%,,,,,,,,,,,,,,,,
44800100,-1,Giant Miranda Sprout,Unused,,None,,,,,,,,,,,,,,,,,,,
44800120,448000100,Giant Miranda Sprout,Liurnia of the Lakes - Mausoleum Compound,40100000,Poisonbloom x5,100.00%,Miranda Powder,100.00%,,,,,,,,,,,,,,,,
44800130,448000100,Giant Miranda Sprout,Unused,,Poisonbloom x5,100.00%,Miranda Powder,100.00%,,,,,,,,,,,,,,,,
44800140,448000100,Giant Miranda Sprout,Unused,,Poisonbloom x5,100.00%,Miranda Powder,100.00%,,,,,,,,,,,,,,,,
44800162,448000100,Giant Miranda Sprout,Ainsel River,40100000,Poisonbloom x5,100.00%,Miranda Powder,100.00%,,,,,,,,,,,,,,,,
44800200,-1,Giant Miranda Sprout,Unused,,None,,,,,,,,,,,,,,,,,,,
44800220,448000200,Giant Miranda Sprout,Liurnia of the Lakes - Temple Quarter,80200000,Poisonbloom x3,100.00%,Cracked Crystal x3,100.00%,Miranda Powder,100.00%,,,,,,,,,,,,,,
44800300,-1,Giant Miranda Sprout,Unused,,None,,,,,,,,,,,,,,,,,,,
44800330,448000300,Giant Miranda Sprout,"Altus Plateau - Perfumer's Ruins, Unsightly Catacombs Entrance",80200000,Poisonbloom x5,100.00%,Miranda Powder,100.00%,,,,,,,,,,,,,,,,
44800370,448000300,Giant Miranda Sprout,"Leyndell, Ashen Capital",80200000,Poisonbloom x5,100.00%,Miranda Powder,100.00%,,,,,,,,,,,,,,,,
44800400,-1,Giant Miranda Sprout,Unused,,None,,,,,,,,,,,,,,,,,,,
44800430,448000400,Giant Miranda Sprout,Perfumer's Grotto,80200000,Poisonbloom x5,100.00%,Miranda Powder,100.00%,,,,,,,,,,,,,,,,
44800912,-1,Miranda the Blighted Bloom [Boss] - Limgrave,Tombsward Cave,,None,,,,,,,,,,,,,,,,,,,
44800930,-1,Miranda the Blighted Bloom [Boss] - Altus Plateau (Perfumer's Grotto),Perfumer's Grotto,,None,,,,,,,,,,,,,,,,,,,
44810000,-1,Miranda Sprout,Unused,,None,,,,,,,,,,,,,,,,,,,
44810010,448100000,Miranda Sprout,Limgrave - Waypoint Ruins,80200000,Poisonbloom,10.00%,Miranda Powder,5.00%,,,,,,,,,,,,,,,,
44810012,448100000,Miranda Sprout,Tombsward Cave,80200000,Poisonbloom,10.00%,Miranda Powder,5.00%,,,,,,,,,,,,,,,,
44810020,448100000,Miranda Sprout,Stillwater Cave,80200000,Poisonbloom,10.00%,Miranda Powder,5.00%,,,,,,,,,,,,,,,,
44810032,448100000,Miranda Sprout,Unused,,Poisonbloom,10.00%,Miranda Powder,5.00%,,,,,,,,,,,,,,,,
44810034,448100000,Miranda Sprout,"Leyndell, Royal Capital",80200000,Poisonbloom,10.00%,Miranda Powder,5.00%,,,,,,,,,,,,,,,,
44810035,448100000,Miranda Sprout,Subterranean Shunning-Grounds,80200000,Poisonbloom,10.00%,Miranda Powder,5.00%,,,,,,,,,,,,,,,,
44810040,448100000,Miranda Sprout,Unused,,Poisonbloom,10.00%,Miranda Powder,5.00%,,,,,,,,,,,,,,,,
44810054,448100000,Miranda Sprout,Unused,,Poisonbloom,10.00%,Miranda Powder,5.00%,,,,,,,,,,,,,,,,
44810064,448100000,Miranda Sprout,Siofra River,80200000,Poisonbloom,10.00%,Miranda Powder,5.00%,,,,,,,,,,,,,,,,
44810100,-1,Miranda Sprout,Unused,,None,,,,,,,,,,,,,,,,,,,
44810120,448100100,Miranda Sprout,Liurnia of the Lakes - Mausoleum Compound,80100000,Poisonbloom,10.00%,Miranda Powder,5.00%,,,,,,,,,,,,,,,,
44810130,448100100,Miranda Sprout,Unused,,Poisonbloom,10.00%,Miranda Powder,5.00%,,,,,,,,,,,,,,,,
44810162,448100100,Miranda Sprout,Ainsel River,80100000,Poisonbloom,10.00%,Miranda Powder,5.00%,,,,,,,,,,,,,,,,
44810200,-1,Miranda Sprout,Unused,,None,,,,,,,,,,,,,,,,,,,
44810220,448100200,Miranda Sprout,Liurnia of the Lakes - Converted Tower,80200000,Poisonbloom,10.00%,Miranda Powder,5.00%,,,,,,,,,,,,,,,,
44810300,-1,Miranda Sprout,Unused,,None,,,,,,,,,,,,,,,,,,,
44810330,448100300,Miranda Sprout,"Altus Plateau - Perfumer's Ruins, Unsightly Catacombs Entrance",80200000,Poisonbloom,20.00%,Miranda Powder,5.00%,,,,,,,,,,,,,,,,
44810370,448100300,Miranda Sprout,"Leyndell, Ashen Capital",80200000,Poisonbloom,20.00%,Miranda Powder,5.00%,,,,,,,,,,,,,,,,
44810400,-1,Miranda Sprout,Unused,,None,,,,,,,,,,,,,,,,,,,
44810430,448100400,Miranda Sprout,Perfumer's Grotto,80200000,Poisonbloom,15.00%,Miranda Powder,15.00%,,,,,,,,,,,,,,,,
44810500,-1,Miranda Sprout,"Weeping Peninsula - Bridge of Sacrifice, Forest Lookout Tower, Earthbore Cave Entrance",,None,,,,,,,,,,,,,,,,,,,
44810540,-1,Miranda Sprout,Unused,,None,,,,,,,,,,,,,,,,,,,
44810830,448130600,Miranda Sprout,"Altus Plateau - Perfumer's Ruins, Unsightly Catacombs Entrance",80200000,Poisonbloom,10.00%,Miranda Powder,5.00%,,,,,,,,,,,,,,,,
44810912,-1,Miranda Sprout,Tombsward Cave,,None,,,,,,,,,,,,,,,,,,,
44811000,-1,Miranda Sprout,Unused,,None,,,,,,,,,,,,,,,,,,,
44811012,448100000,Miranda Sprout,"Weeping Peninsula - Bridge of Sacrifice, Forest Lookout Tower, Earthbore Cave Entrance",80200000,Poisonbloom,10.00%,Miranda Powder,5.00%,,,,,,,,,,,,,,,,
44811100,-1,Miranda Sprout,Unused,,None,,,,,,,,,,,,,,,,,,,
44811200,-1,Miranda Sprout,Unused,,None,,,,,,,,,,,,,,,,,,,
44811300,-1,Miranda Sprout,Unused,,None,,,,,,,,,,,,,,,,,,,
44811330,448100300,Miranda Sprout,"Mt. Gelmir - Seethewater River, Hermit Village, Wyndham Catacombs Entrance, Sage's Cave Entrance, Abductor Virgins Exit",80200000,Poisonbloom,20.00%,Miranda Powder,5.00%,,,,,,,,,,,,,,,,
44811400,-1,Miranda Sprout,Unused,,None,,,,,,,,,,,,,,,,,,,
44811430,448100400,Miranda Sprout,Unused,,Poisonbloom,15.00%,Miranda Powder,15.00%,,,,,,,,,,,,,,,,
44811830,448130500,Miranda Sprout,"Altus Plateau - Perfumer's Ruins, Unsightly Catacombs Entrance",80200000,Poisonbloom,10.00%,Miranda Powder,5.00%,,,,,,,,,,,,,,,,
44820000,-1,Fading Giant Miranda Sprout,Unused,,None,,,,,,,,,,,,,,,,,,,
44820031,448200000,Fading Giant Miranda Sprout,Altus Plateau - Shaded Castle,80200000,Poisonbloom x5,100.00%,Miranda Powder,100.00%,,,,,,,,,,,,,,,,
44820040,448200000,Fading Giant Miranda Sprout,Caelid Catacombs,80200000,Poisonbloom x5,100.00%,Miranda Powder,100.00%,,,,,,,,,,,,,,,,
44820054,448200000,Fading Giant Miranda Sprout,Miquella's Haligtree,80200000,Poisonbloom x5,100.00%,Miranda Powder,100.00%,,,,,,,,,,,,,,,,
44820056,448200000,Fading Giant Miranda Sprout,Miquella's Haligtree,80200000,Poisonbloom x5,100.00%,Miranda Powder,100.00%,,,,,,,,,,,,,,,,
44830000,-1,Fading Miranda Sprout,Unused,,None,,,,,,,,,,,,,,,,,,,
44830030,448300000,Fading Miranda Sprout,Unused,,Poisonbloom,10.00%,Miranda Powder,5.00%,,,,,,,,,,,,,,,,
44830031,448300000,Fading Miranda Sprout,Altus Plateau - Shaded Castle,80200000,Poisonbloom,10.00%,Miranda Powder,5.00%,,,,,,,,,,,,,,,,
44830040,448300000,Fading Miranda Sprout,Caelid Catacombs,80200000,Poisonbloom,10.00%,Miranda Powder,5.00%,,,,,,,,,,,,,,,,
44830054,448300000,Fading Miranda Sprout,Miquella's Haligtree,80200000,Poisonbloom,10.00%,Miranda Powder,5.00%,,,,,,,,,,,,,,,,
44831000,-1,Fading Miranda Sprout,Unused,,None,,,,,,,,,,,,,,,,,,,
44831040,448300000,Fading Miranda Sprout,Caelid Catacombs,80200000,Poisonbloom,10.00%,Miranda Powder,5.00%,,,,,,,,,,,,,,,,
44831054,448300000,Fading Miranda Sprout,Miquella's Haligtree,80200000,Poisonbloom,10.00%,Miranda Powder,5.00%,,,,,,,,,,,,,,,,
44831056,448300000,Fading Miranda Sprout,Miquella's Haligtree,80200000,Poisonbloom,10.00%,Miranda Powder,5.00%,,,,,,,,,,,,,,,,
44900000,-1,Living Pot - Large,Unused,,None,,,,,,,,,,,,,,,,,,,
44900011,449000000,Living Pot - Large,Unused,,Living Jar Shard,10.00%,,,,,,,,,,,,,,,,,,
44900014,449000000,Living Pot - Large,Unused,,Living Jar Shard,10.00%,,,,,,,,,,,,,,,,,,
44900020,449000000,Living Pot - Large,Unused,,Living Jar Shard,10.00%,,,,,,,,,,,,,,,,,,
44900021,449000000,Living Pot - Large,Unused,,Living Jar Shard,10.00%,,,,,,,,,,,,,,,,,,
44900024,449000000,Living Pot - Large,Unused,,Living Jar Shard,10.00%,,,,,,,,,,,,,,,,,,
44900032,449000010,Living Pot - Large,Unused,,Living Jar Shard,100.00%,,,,,,,,,,,,,,,,,,
44900033,449000010,Living Pot - Large,Unused,,Living Jar Shard,100.00%,,,,,,,,,,,,,,,,,,
44900034,449000010,Living Pot - Large,Unused,,Living Jar Shard,100.00%,,,,,,,,,,,,,,,,,,
44900035,449000010,Living Pot - Large,Unused,,Living Jar Shard,100.00%,,,,,,,,,,,,,,,,,,
44900038,449000010,Living Pot - Large,Unused,,Living Jar Shard,100.00%,,,,,,,,,,,,,,,,,,
44900050,449000010,Living Pot - Large,Unused,,Living Jar Shard,100.00%,,,,,,,,,,,,,,,,,,
44900100,-1,Living Pot - Large,Unused,,None,,,,,,,,,,,,,,,,,,,
44900124,449000100,Living Pot - Large,Unused,,Living Jar Shard,10.00%,,,,,,,,,,,,,,,,,,
44900200,-1,Living Pot - Large,Unused,,None,,,,,,,,,,,,,,,,,,,
44900320,449000000,Living Pot - Large,Unused,,Living Jar Shard,10.00%,,,,,,,,,,,,,,,,,,
44907000,-1,Living Pot - Large,Unused,,None,,,,,,,,,,,,,,,,,,,
