ID,Name,Reinforce Type ID,Phys,Mag,Fire,Ligh,Holy,Stability,Resist,Phys +1,Mag +1,Fire +1,Ligh +1,Holy +1,Stability +1,Resist +1,Phys +2,Mag +2,Fire +2,Ligh +2,Holy +2,Stability +2,Resist +2,Phys +3,Mag +3,Fire +3,Ligh +3,Holy +3,Stability +3,Resist +3,Phys +4,Mag +4,Fire +4,Ligh +4,Holy +4,Stability +4,Resist +4,Phys +5,Mag +5,Fire +5,Ligh +5,Holy +5,Stability +5,Resist +5,Phys +6,Mag +6,Fire +6,Ligh +6,Holy +6,Stability +6,Resist +6,Phys +7,Mag +7,Fire +7,Ligh +7,Holy +7,Stability +7,Resist +7,Phys +8,Mag +8,Fire +8,Ligh +8,Holy +8,Stability +8,Resist +8,Phys +9,Mag +9,Fire +9,Ligh +9,Holy +9,Stability +9,Resist +9,Phys +10,Mag +10,Fire +10,Ligh +10,Holy +10,Stability +10,Resist +10,Phys +11,Mag +11,Fire +11,Ligh +11,Holy +11,Stability +11,Resist +11,Phys +12,Mag +12,Fire +12,Ligh +12,Holy +12,Stability +12,Resist +12,Phys +13,Mag +13,Fire +13,Ligh +13,Holy +13,Stability +13,Resist +13,Phys +14,Mag +14,Fire +14,Ligh +14,Holy +14,Stability +14,Resist +14,Phys +15,Mag +15,Fire +15,Ligh +15,Holy +15,Stability +15,Resist +15,Phys +16,Mag +16,Fire +16,Ligh +16,Holy +16,Stability +16,Resist +16,Phys +17,Mag +17,Fire +17,Ligh +17,Holy +17,Stability +17,Resist +17,Phys +18,Mag +18,Fire +18,Ligh +18,Holy +18,Stability +18,Resist +18,Phys +19,Mag +19,Fire +19,Ligh +19,Holy +19,Stability +19,Resist +19,Phys +20,Mag +20,Fire +20,Ligh +20,Holy +20,Stability +20,Resist +20,Phys +21,Mag +21,Fire +21,Ligh +21,Holy +21,Stability +21,Resist +21,Phys +22,Mag +22,Fire +22,Ligh +22,Holy +22,Stability +22,Resist +22,Phys +23,Mag +23,Fire +23,Ligh +23,Holy +23,Stability +23,Resist +23,Phys +24,Mag +24,Fire +24,Ligh +24,Holy +24,Stability +24,Resist +24,Phys +25,Mag +25,Fire +25,Ligh +25,Holy +25,Stability +25,Resist +25
23150800,Magic Rotten Greataxe,800,74.1,54.05,44.65,44.65,49.35,52,24.7,74.1,54.05,44.65,44.65,49.35,52,24.7,74.1,54.52,44.65,44.65,49.82,52,24.7,74.1,54.52,44.65,44.65,49.82,52,24.7,74.1,54.99,44.65,44.65,50.29,52,24.7,74.1,54.99,44.65,44.65,50.29,52,24.7,74.1,55.46,44.65,44.65,50.76,52,24.7,74.1,55.46,44.65,44.65,50.76,52,24.7,74.1,55.93,44.65,44.65,51.23,52,24.7,74.1,55.93,44.65,44.65,51.23,52,24.7,74.1,56.4,44.65,44.65,51.7,52,24.7,74.1,56.4,44.65,44.65,51.7,52,24.7,74.1,56.87,44.65,44.65,52.17,52,24.7,74.1,56.87,44.65,44.65,52.17,52,24.7,74.1,56.87,44.65,44.65,52.17,52,24.7,74.1,57.34,44.65,44.65,52.64,52,24.7,74.1,57.34,44.65,44.65,52.64,52,24.7,74.1,57.34,44.65,44.65,52.64,52,24.7,74.1,57.81,44.65,44.65,53.11,52,24.7,74.1,57.81,44.65,44.65,53.11,52,24.7,74.1,57.81,44.65,44.65,53.11,52,24.7,74.1,58.28,44.65,44.65,53.58,52,24.7,74.1,58.28,44.65,44.65,53.58,52,24.7,74.1,58.28,44.65,44.65,53.58,52,24.7,74.1,58.28,44.65,44.65,53.58,52,24.7,74.1,58.75,44.65,44.65,54.05,52,24.7
23150900,Cold Rotten Greataxe,900,74.1,49.35,44.65,44.65,44.65,52,24.7,74.1,49.35,44.65,44.65,44.65,52,24.7,74.1,49.82,44.65,44.65,44.65,52,24.7,74.1,49.82,44.65,44.65,44.65,52,24.7,74.1,50.29,44.65,44.65,44.65,52,24.7,74.1,50.29,44.65,44.65,44.65,52,24.7,74.1,50.76,44.65,44.65,44.65,52,24.7,74.1,50.76,44.65,44.65,44.65,52,24.7,74.1,51.23,44.65,44.65,44.65,52,24.7,74.1,51.23,44.65,44.65,44.65,52,24.7,74.1,51.23,44.65,44.65,44.65,52,24.7,74.1,51.7,44.65,44.65,44.65,52,24.7,74.1,51.7,44.65,44.65,44.65,52,24.7,74.1,51.7,44.65,44.65,44.65,52,24.7,74.1,52.17,44.65,44.65,44.65,52,24.7,74.1,52.17,44.65,44.65,44.65,52,24.7,74.1,52.64,44.65,44.65,44.65,52,24.7,74.1,52.64,44.65,44.65,44.65,52,24.7,74.1,52.64,44.65,44.65,44.65,52,24.7,74.1,53.11,44.65,44.65,44.65,52,24.7,74.1,53.11,44.65,44.65,44.65,52,24.7,74.1,53.11,44.65,44.65,44.65,52,24.7,74.1,53.58,44.65,44.65,44.65,52,24.7,74.1,53.58,44.65,44.65,44.65,52,24.7,74.1,53.58,44.65,44.65,44.65,52,24.7,74.1,54.05,44.65,44.65,44.65,52,24.7
23151000,Poison Rotten Greataxe,1000,74.1,44.65,44.65,44.65,44.65,52,26,74.1,44.65,44.65,44.65,44.65,52,26,74.1,44.65,44.65,44.65,44.65,52,26,74.1,44.65,44.65,44.65,44.65,52,26,74.1,44.65,44.65,44.65,44.65,52,26,74.1,44.65,44.65,44.65,44.65,52,26,74.1,44.65,44.65,44.65,44.65,52,26,74.1,44.65,44.65,44.65,44.65,52,26,74.1,44.65,44.65,44.65,44.65,52,26,74.1,44.65,44.65,44.65,44.65,52,26,74.1,44.65,44.65,44.65,44.65,52,26,74.1,44.65,44.65,44.65,44.65,52,26,74.1,44.65,44.65,44.65,44.65,52,26,74.1,44.65,44.65,44.65,44.65,52,26,74.1,44.65,44.65,44.65,44.65,52,26,74.1,44.65,44.65,44.65,44.65,52,26,74.1,44.65,44.65,44.65,44.65,52,26,74.1,44.65,44.65,44.65,44.65,52,26,74.1,44.65,44.65,44.65,44.65,52,26,74.1,44.65,44.65,44.65,44.65,52,26,74.1,44.65,44.65,44.65,44.65,52,26,74.1,44.65,44.65,44.65,44.65,52,26,74.1,44.65,44.65,44.65,44.65,52,26,74.1,44.65,44.65,44.65,44.65,52,26,74.1,44.65,44.65,44.65,44.65,52,26,74.1,44.65,44.65,44.65,44.65,52,26
23151100,Blood Rotten Greataxe,1100,74.1,44.65,44.65,44.65,44.65,52,24.7,74.1,44.65,44.65,44.65,44.65,52,24.7,74.1,44.65,44.65,44.65,44.65,52,24.7,74.1,44.65,44.65,44.65,44.65,52,24.7,74.1,44.65,44.65,44.65,44.65,52,24.7,74.1,44.65,44.65,44.65,44.65,52,24.7,74.1,44.65,44.65,44.65,44.65,52,24.7,74.1,44.65,44.65,44.65,44.65,52,24.7,74.1,44.65,44.65,44.65,44.65,52,24.7,74.1,44.65,44.65,44.65,44.65,52,24.7,74.1,44.65,44.65,44.65,44.65,52,24.7,74.1,44.65,44.65,44.65,44.65,52,24.7,74.1,44.65,44.65,44.65,44.65,52,24.7,74.1,44.65,44.65,44.65,44.65,52,24.7,74.1,44.65,44.65,44.65,44.65,52,24.7,74.1,44.65,44.65,44.65,44.65,52,24.7,74.1,44.65,44.65,44.65,44.65,52,24.7,74.1,44.65,44.65,44.65,44.65,52,24.7,74.1,44.65,44.65,44.65,44.65,52,24.7,74.1,44.65,44.65,44.65,44.65,52,24.7,74.1,44.65,44.65,44.65,44.65,52,24.7,74.1,44.65,44.65,44.65,44.65,52,24.7,74.1,44.65,44.65,44.65,44.65,52,24.7,74.1,44.65,44.65,44.65,44.65,52,24.7,74.1,44.65,44.65,44.65,44.65,52,24.7,74.1,44.65,44.65,44.65,44.65,52,24.7
23151200,Occult Rotten Greataxe,1200,78,47,47,47,47,52,26,78,47,47,47,47,52.52,26,78,47,47,47,47,52.52,26,78,47,47,47,47,53.04,26,78,47,47,47,47,53.04,26,78,47,47,47,47,53.56,26,78,47,47,47,47,53.56,26,78,47,47,47,47,54.08,26,78,47,47,47,47,54.08,26,78,47,47,47,47,54.08,26,78,47,47,47,47,54.6,26,78,47,47,47,47,54.6,26,78,47,47,47,47,54.6,26,78,47,47,47,47,55.12,26,78,47,47,47,47,55.12,26,78,47,47,47,47,55.12,26,78,47,47,47,47,55.64,26,78,47,47,47,47,55.64,26,78,47,47,47,47,55.64,26,78,47,47,47,47,56.16,26,78,47,47,47,47,56.16,26,78,47,47,47,47,56.16,26,78,47,47,47,47,56.68,26,78,47,47,47,47,56.68,26,78,47,47,47,47,56.68,26,78,47,47,47,47,57.2,26
24000000,Torch,0,21,15,25,15,15,19,12,21,15,25,15,15,19.19,12,21,15,25,15,15,19.38,12,21,15,25,15,15,19.57,12,21,15,25,15,15,19.76,12,21,15,25,15,15,19.95,12,21,15,25,15,15,20.14,12,21,15,25,15,15,20.33,12,21,15,25,15,15,20.52,12,21,15,25,15,15,20.71,12,21,15,25,15,15,20.9,12,21,15,25,15,15,21.09,12,21,15,25,15,15,21.28,12,21,15,25,15,15,21.47,12,21,15,25,15,15,21.66,12,21,15,25,15,15,21.85,12,21,15,25,15,15,22.04,12,21,15,25,15,15,22.04,12,21,15,25,15,15,22.23,12,21,15,25,15,15,22.23,12,21,15,25,15,15,22.42,12,21,15,25,15,15,22.42,12,21,15,25,15,15,22.42,12,21,15,25,15,15,22.61,12,21,15,25,15,15,22.61,12,21,15,25,15,15,22.8,12
24020000,Steel-Wire Torch,0,25,18,30,18,18,19,15,25,18,30,18,18,19.19,15,25,18,30,18,18,19.38,15,25,18,30,18,18,19.57,15,25,18,30,18,18,19.76,15,25,18,30,18,18,19.95,15,25,18,30,18,18,20.14,15,25,18,30,18,18,20.33,15,25,18,30,18,18,20.52,15,25,18,30,18,18,20.71,15,25,18,30,18,18,20.9,15,25,18,30,18,18,21.09,15,25,18,30,18,18,21.28,15,25,18,30,18,18,21.47,15,25,18,30,18,18,21.66,15,25,18,30,18,18,21.85,15,25,18,30,18,18,22.04,15,25,18,30,18,18,22.04,15,25,18,30,18,18,22.23,15,25,18,30,18,18,22.23,15,25,18,30,18,18,22.42,15,25,18,30,18,18,22.42,15,25,18,30,18,18,22.42,15,25,18,30,18,18,22.61,15,25,18,30,18,18,22.61,15,25,18,30,18,18,22.8,15
24040000,St. Trina's Torch,2200,25,15,40,15,15,20,15,25,15,40,15,15,20.2,15,25,15,40,15,15,20.4,15,25,15,40,15,15,20.6,15,25,15,40,15,15,20.8,15,25,15,40,15,15,21,15,25,15,40,15,15,21.2,15,25,15,40,15,15,21.4,15,25,15,40,15,15,21.6,15,25,15,40,15,15,21.8,15,25,15,40,15,15,22,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24050000,Ghostflame Torch,0,21,42,13,13,13,19,14,21,42,13,13,13,19.19,14,21,42,13,13,13,19.38,14,21,42,13,13,13,19.57,14,21,42,13,13,13,19.76,14,21,42,13,13,13,19.95,14,21,42,13,13,13,20.14,14,21,42,13,13,13,20.33,14,21,42,13,13,13,20.52,14,21,42,13,13,13,20.71,14,21,42,13,13,13,20.9,14,21,42,13,13,13,21.09,14,21,42,13,13,13,21.28,14,21,42,13,13,13,21.47,14,21,42,13,13,13,21.66,14,21,42,13,13,13,21.85,14,21,42,13,13,13,22.04,14,21,42,13,13,13,22.04,14,21,42,13,13,13,22.23,14,21,42,13,13,13,22.23,14,21,42,13,13,13,22.42,14,21,42,13,13,13,22.42,14,21,42,13,13,13,22.42,14,21,42,13,13,13,22.61,14,21,42,13,13,13,22.61,14,21,42,13,13,13,22.8,14
24060000,Beast-Repellent Torch,0,23,17,28,17,17,19,14,23,17,28,17,17,19.19,14,23,17,28,17,17,19.38,14,23,17,28,17,17,19.57,14,23,17,28,17,17,19.76,14,23,17,28,17,17,19.95,14,23,17,28,17,17,20.14,14,23,17,28,17,17,20.33,14,23,17,28,17,17,20.52,14,23,17,28,17,17,20.71,14,23,17,28,17,17,20.9,14,23,17,28,17,17,21.09,14,23,17,28,17,17,21.28,14,23,17,28,17,17,21.47,14,23,17,28,17,17,21.66,14,23,17,28,17,17,21.85,14,23,17,28,17,17,22.04,14,23,17,28,17,17,22.04,14,23,17,28,17,17,22.23,14,23,17,28,17,17,22.23,14,23,17,28,17,17,22.42,14,23,17,28,17,17,22.42,14,23,17,28,17,17,22.42,14,23,17,28,17,17,22.61,14,23,17,28,17,17,22.61,14,23,17,28,17,17,22.8,14
24070000,Sentry's Torch,2200,30,21,21,21,36,22,18,30,21,21,21,36,22.22,18,30,21,21,21,36,22.44,18,30,21,21,21,36,22.66,18,30,21,21,21,36,22.88,18,30,21,21,21,36,23.1,18,30,21,21,21,36,23.32,18,30,21,21,21,36,23.54,18,30,21,21,21,36,23.76,18,30,21,21,21,36,23.98,18,30,21,21,21,36,24.2,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30000000,Buckler,8000,61,30,30,16,30,37,19,61,30,30,16,30,37.74,19,61,30,30,16,30,38.48,19,61,30,30,16,30,39.22,19,61,30,30,16,30,39.96,19,61,30,30,16,30,40.7,19,61,30,30,16,30,41.44,19,61,30,30,16,30,42.18,19,61,30,30,16,30,42.55,19,61,30,30,16,30,42.92,19,61,30,30,16,30,43.29,19,61,30,30,16,30,43.66,19,61,30,30,16,30,44.03,19,61,30,30,16,30,44.4,19,61,30,30,16,30,44.77,19,61,30,30,16,30,45.14,19,61,30,30,16,30,45.51,19,61,30,30,16,30,45.88,19,61,30,30,16,30,46.25,19,61,30,30,16,30,46.62,19,61,30,30,16,30,46.99,19,61,30,30,16,30,47.36,19,61,30,30,16,30,47.73,19,61,30,30,16,30,48.1,19,61,30,30,16,30,48.47,19,61,30,30,16,30,48.84,19
30000100,Heavy Buckler,100,61,30,30,16,30,37,19,61,30,30,16,30,37.37,19,61,30,30,16,30,37.37,19,61,30,30,16,30,37.74,19,61,30,30,16,30,37.74,19,61,30,30,16,30,38.11,19,61,30,30,16,30,38.11,19,61,30,30,16,30,38.48,19,61,30,30,16,30,38.48,19,61,30,30,16,30,38.48,19,61,30,30,16,30,38.85,19,61,30,30,16,30,38.85,19,61,30,30,16,30,38.85,19,61,30,30,16,30,39.22,19,61,30,30,16,30,39.22,19,61,30,30,16,30,39.22,19,61,30,30,16,30,39.59,19,61,30,30,16,30,39.59,19,61,30,30,16,30,39.59,19,61,30,30,16,30,39.96,19,61,30,30,16,30,39.96,19,61,30,30,16,30,39.96,19,61,30,30,16,30,40.33,19,61,30,30,16,30,40.33,19,61,30,30,16,30,40.33,19,61,30,30,16,30,40.7,19
30000200,Keen Buckler,200,61,30,30,16,30,37,19,61,30,30,16,30,37.37,19,61,30,30,16,30,37.37,19,61,30,30,16,30,37.74,19,61,30,30,16,30,37.74,19,61,30,30,16,30,38.11,19,61,30,30,16,30,38.11,19,61,30,30,16,30,38.48,19,61,30,30,16,30,38.48,19,61,30,30,16,30,38.48,19,61,30,30,16,30,38.85,19,61,30,30,16,30,38.85,19,61,30,30,16,30,38.85,19,61,30,30,16,30,39.22,19,61,30,30,16,30,39.22,19,61,30,30,16,30,39.22,19,61,30,30,16,30,39.59,19,61,30,30,16,30,39.59,19,61,30,30,16,30,39.59,19,61,30,30,16,30,39.96,19,61,30,30,16,30,39.96,19,61,30,30,16,30,39.96,19,61,30,30,16,30,40.33,19,61,30,30,16,30,40.33,19,61,30,30,16,30,40.33,19,61,30,30,16,30,40.7,19
30000300,Quality Buckler,300,61,30,30,16,30,37,19,61,30,30,16,30,37.37,19,61,30,30,16,30,37.37,19,61,30,30,16,30,37.74,19,61,30,30,16,30,37.74,19,61,30,30,16,30,38.11,19,61,30,30,16,30,38.11,19,61,30,30,16,30,38.48,19,61,30,30,16,30,38.48,19,61,30,30,16,30,38.48,19,61,30,30,16,30,38.85,19,61,30,30,16,30,38.85,19,61,30,30,16,30,38.85,19,61,30,30,16,30,39.22,19,61,30,30,16,30,39.22,19,61,30,30,16,30,39.22,19,61,30,30,16,30,39.59,19,61,30,30,16,30,39.59,19,61,30,30,16,30,39.59,19,61,30,30,16,30,39.96,19,61,30,30,16,30,39.96,19,61,30,30,16,30,39.96,19,61,30,30,16,30,40.33,19,61,30,30,16,30,40.33,19,61,30,30,16,30,40.33,19,61,30,30,16,30,40.7,19
30000400,Fire Buckler,400,57.95,28.5,34.5,16.8,28.5,37,18.05,57.95,28.5,34.5,16.8,28.5,37,18.05,57.95,28.5,34.8,16.96,28.5,37,18.05,57.95,28.5,34.8,16.96,28.5,37,18.05,57.95,28.5,35.1,17.12,28.5,37,18.05,57.95,28.5,35.1,17.12,28.5,37,18.05,57.95,28.5,35.4,17.28,28.5,37,18.05,57.95,28.5,35.4,17.28,28.5,37,18.05,57.95,28.5,35.7,17.44,28.5,37,18.05,57.95,28.5,35.7,17.44,28.5,37,18.05,57.95,28.5,36,17.6,28.5,37,18.05,57.95,28.5,36,17.6,28.5,37,18.05,57.95,28.5,36.3,17.76,28.5,37,18.05,57.95,28.5,36.3,17.76,28.5,37,18.05,57.95,28.5,36.3,17.76,28.5,37,18.05,57.95,28.5,36.6,17.92,28.5,37,18.05,57.95,28.5,36.6,17.92,28.5,37,18.05,57.95,28.5,36.6,17.92,28.5,37,18.05,57.95,28.5,36.9,18.08,28.5,37,18.05,57.95,28.5,36.9,18.08,28.5,37,18.05,57.95,28.5,36.9,18.08,28.5,37,18.05,57.95,28.5,37.2,18.24,28.5,37,18.05,57.95,28.5,37.2,18.24,28.5,37,18.05,57.95,28.5,37.2,18.24,28.5,37,18.05,57.95,28.5,37.2,18.24,28.5,37,18.05,57.95,28.5,37.5,18.4,28.5,37,18.05
30000500,Flame Art Buckler,500,57.95,28.5,34.5,16.8,28.5,37,18.05,57.95,28.5,34.5,16.8,28.5,37,18.05,57.95,28.5,34.8,16.96,28.5,37,18.05,57.95,28.5,34.8,16.96,28.5,37,18.05,57.95,28.5,35.1,17.12,28.5,37,18.05,57.95,28.5,35.1,17.12,28.5,37,18.05,57.95,28.5,35.4,17.28,28.5,37,18.05,57.95,28.5,35.4,17.28,28.5,37,18.05,57.95,28.5,35.7,17.44,28.5,37,18.05,57.95,28.5,35.7,17.44,28.5,37,18.05,57.95,28.5,36,17.6,28.5,37,18.05,57.95,28.5,36,17.6,28.5,37,18.05,57.95,28.5,36.3,17.76,28.5,37,18.05,57.95,28.5,36.3,17.76,28.5,37,18.05,57.95,28.5,36.3,17.76,28.5,37,18.05,57.95,28.5,36.6,17.92,28.5,37,18.05,57.95,28.5,36.6,17.92,28.5,37,18.05,57.95,28.5,36.6,17.92,28.5,37,18.05,57.95,28.5,36.9,18.08,28.5,37,18.05,57.95,28.5,36.9,18.08,28.5,37,18.05,57.95,28.5,36.9,18.08,28.5,37,18.05,57.95,28.5,37.2,18.24,28.5,37,18.05,57.95,28.5,37.2,18.24,28.5,37,18.05,57.95,28.5,37.2,18.24,28.5,37,18.05,57.95,28.5,37.2,18.24,28.5,37,18.05,57.95,28.5,37.5,18.4,28.5,37,18.05
30000600,Lightning Buckler,600,57.95,28.5,31.5,18.4,28.5,37,18.05,57.95,28.5,31.5,18.4,28.5,37,18.05,57.95,28.5,31.8,18.56,28.5,37,18.05,57.95,28.5,31.8,18.56,28.5,37,18.05,57.95,28.5,32.1,18.72,28.5,37,18.05,57.95,28.5,32.1,18.72,28.5,37,18.05,57.95,28.5,32.4,18.88,28.5,37,18.05,57.95,28.5,32.4,18.88,28.5,37,18.05,57.95,28.5,32.7,19.04,28.5,37,18.05,57.95,28.5,32.7,19.04,28.5,37,18.05,57.95,28.5,33,19.2,28.5,37,18.05,57.95,28.5,33,19.2,28.5,37,18.05,57.95,28.5,33.3,19.36,28.5,37,18.05,57.95,28.5,33.3,19.36,28.5,37,18.05,57.95,28.5,33.3,19.36,28.5,37,18.05,57.95,28.5,33.6,19.52,28.5,37,18.05,57.95,28.5,33.6,19.52,28.5,37,18.05,57.95,28.5,33.6,19.52,28.5,37,18.05,57.95,28.5,33.9,19.68,28.5,37,18.05,57.95,28.5,33.9,19.68,28.5,37,18.05,57.95,28.5,33.9,19.68,28.5,37,18.05,57.95,28.5,34.2,19.84,28.5,37,18.05,57.95,28.5,34.2,19.84,28.5,37,18.05,57.95,28.5,34.2,19.84,28.5,37,18.05,57.95,28.5,34.2,19.84,28.5,37,18.05,57.95,28.5,34.5,20,28.5,37,18.05
30000700,Sacred Buckler,700,57.95,31.5,28.5,15.2,34.5,37,18.05,57.95,31.5,28.5,15.2,34.5,37,18.05,57.95,31.8,28.5,15.2,34.8,37,18.05,57.95,31.8,28.5,15.2,34.8,37,18.05,57.95,32.1,28.5,15.2,35.1,37,18.05,57.95,32.1,28.5,15.2,35.1,37,18.05,57.95,32.4,28.5,15.2,35.4,37,18.05,57.95,32.4,28.5,15.2,35.4,37,18.05,57.95,32.7,28.5,15.2,35.7,37,18.05,57.95,32.7,28.5,15.2,35.7,37,18.05,57.95,33,28.5,15.2,36,37,18.05,57.95,33,28.5,15.2,36,37,18.05,57.95,33.3,28.5,15.2,36.3,37,18.05,57.95,33.3,28.5,15.2,36.3,37,18.05,57.95,33.3,28.5,15.2,36.3,37,18.05,57.95,33.6,28.5,15.2,36.6,37,18.05,57.95,33.6,28.5,15.2,36.6,37,18.05,57.95,33.6,28.5,15.2,36.6,37,18.05,57.95,33.9,28.5,15.2,36.9,37,18.05,57.95,33.9,28.5,15.2,36.9,37,18.05,57.95,33.9,28.5,15.2,36.9,37,18.05,57.95,34.2,28.5,15.2,37.2,37,18.05,57.95,34.2,28.5,15.2,37.2,37,18.05,57.95,34.2,28.5,15.2,37.2,37,18.05,57.95,34.2,28.5,15.2,37.2,37,18.05,57.95,34.5,28.5,15.2,37.5,37,18.05
30000800,Magic Buckler,800,57.95,34.5,28.5,15.2,31.5,37,18.05,57.95,34.5,28.5,15.2,31.5,37,18.05,57.95,34.8,28.5,15.2,31.8,37,18.05,57.95,34.8,28.5,15.2,31.8,37,18.05,57.95,35.1,28.5,15.2,32.1,37,18.05,57.95,35.1,28.5,15.2,32.1,37,18.05,57.95,35.4,28.5,15.2,32.4,37,18.05,57.95,35.4,28.5,15.2,32.4,37,18.05,57.95,35.7,28.5,15.2,32.7,37,18.05,57.95,35.7,28.5,15.2,32.7,37,18.05,57.95,36,28.5,15.2,33,37,18.05,57.95,36,28.5,15.2,33,37,18.05,57.95,36.3,28.5,15.2,33.3,37,18.05,57.95,36.3,28.5,15.2,33.3,37,18.05,57.95,36.3,28.5,15.2,33.3,37,18.05,57.95,36.6,28.5,15.2,33.6,37,18.05,57.95,36.6,28.5,15.2,33.6,37,18.05,57.95,36.6,28.5,15.2,33.6,37,18.05,57.95,36.9,28.5,15.2,33.9,37,18.05,57.95,36.9,28.5,15.2,33.9,37,18.05,57.95,36.9,28.5,15.2,33.9,37,18.05,57.95,37.2,28.5,15.2,34.2,37,18.05,57.95,37.2,28.5,15.2,34.2,37,18.05,57.95,37.2,28.5,15.2,34.2,37,18.05,57.95,37.2,28.5,15.2,34.2,37,18.05,57.95,37.5,28.5,15.2,34.5,37,18.05
30000900,Cold Buckler,900,57.95,31.5,28.5,15.2,28.5,37,18.05,57.95,31.5,28.5,15.2,28.5,37,18.05,57.95,31.8,28.5,15.2,28.5,37,18.05,57.95,31.8,28.5,15.2,28.5,37,18.05,57.95,32.1,28.5,15.2,28.5,37,18.05,57.95,32.1,28.5,15.2,28.5,37,18.05,57.95,32.4,28.5,15.2,28.5,37,18.05,57.95,32.4,28.5,15.2,28.5,37,18.05,57.95,32.7,28.5,15.2,28.5,37,18.05,57.95,32.7,28.5,15.2,28.5,37,18.05,57.95,32.7,28.5,15.2,28.5,37,18.05,57.95,33,28.5,15.2,28.5,37,18.05,57.95,33,28.5,15.2,28.5,37,18.05,57.95,33,28.5,15.2,28.5,37,18.05,57.95,33.3,28.5,15.2,28.5,37,18.05,57.95,33.3,28.5,15.2,28.5,37,18.05,57.95,33.6,28.5,15.2,28.5,37,18.05,57.95,33.6,28.5,15.2,28.5,37,18.05,57.95,33.6,28.5,15.2,28.5,37,18.05,57.95,33.9,28.5,15.2,28.5,37,18.05,57.95,33.9,28.5,15.2,28.5,37,18.05,57.95,33.9,28.5,15.2,28.5,37,18.05,57.95,34.2,28.5,15.2,28.5,37,18.05,57.95,34.2,28.5,15.2,28.5,37,18.05,57.95,34.2,28.5,15.2,28.5,37,18.05,57.95,34.5,28.5,15.2,28.5,37,18.05
30001000,Poison Buckler,1000,57.95,28.5,28.5,15.2,28.5,37,19,57.95,28.5,28.5,15.2,28.5,37,19,57.95,28.5,28.5,15.2,28.5,37,19,57.95,28.5,28.5,15.2,28.5,37,19,57.95,28.5,28.5,15.2,28.5,37,19,57.95,28.5,28.5,15.2,28.5,37,19,57.95,28.5,28.5,15.2,28.5,37,19,57.95,28.5,28.5,15.2,28.5,37,19,57.95,28.5,28.5,15.2,28.5,37,19,57.95,28.5,28.5,15.2,28.5,37,19,57.95,28.5,28.5,15.2,28.5,37,19,57.95,28.5,28.5,15.2,28.5,37,19,57.95,28.5,28.5,15.2,28.5,37,19,57.95,28.5,28.5,15.2,28.5,37,19,57.95,28.5,28.5,15.2,28.5,37,19,57.95,28.5,28.5,15.2,28.5,37,19,57.95,28.5,28.5,15.2,28.5,37,19,57.95,28.5,28.5,15.2,28.5,37,19,57.95,28.5,28.5,15.2,28.5,37,19,57.95,28.5,28.5,15.2,28.5,37,19,57.95,28.5,28.5,15.2,28.5,37,19,57.95,28.5,28.5,15.2,28.5,37,19,57.95,28.5,28.5,15.2,28.5,37,19,57.95,28.5,28.5,15.2,28.5,37,19,57.95,28.5,28.5,15.2,28.5,37,19,57.95,28.5,28.5,15.2,28.5,37,19
30001100,Bloody Buckler,1100,57.95,28.5,28.5,15.2,28.5,37,18.05,57.95,28.5,28.5,15.2,28.5,37,18.05,57.95,28.5,28.5,15.2,28.5,37,18.05,57.95,28.5,28.5,15.2,28.5,37,18.05,57.95,28.5,28.5,15.2,28.5,37,18.05,57.95,28.5,28.5,15.2,28.5,37,18.05,57.95,28.5,28.5,15.2,28.5,37,18.05,57.95,28.5,28.5,15.2,28.5,37,18.05,57.95,28.5,28.5,15.2,28.5,37,18.05,57.95,28.5,28.5,15.2,28.5,37,18.05,57.95,28.5,28.5,15.2,28.5,37,18.05,57.95,28.5,28.5,15.2,28.5,37,18.05,57.95,28.5,28.5,15.2,28.5,37,18.05,57.95,28.5,28.5,15.2,28.5,37,18.05,57.95,28.5,28.5,15.2,28.5,37,18.05,57.95,28.5,28.5,15.2,28.5,37,18.05,57.95,28.5,28.5,15.2,28.5,37,18.05,57.95,28.5,28.5,15.2,28.5,37,18.05,57.95,28.5,28.5,15.2,28.5,37,18.05,57.95,28.5,28.5,15.2,28.5,37,18.05,57.95,28.5,28.5,15.2,28.5,37,18.05,57.95,28.5,28.5,15.2,28.5,37,18.05,57.95,28.5,28.5,15.2,28.5,37,18.05,57.95,28.5,28.5,15.2,28.5,37,18.05,57.95,28.5,28.5,15.2,28.5,37,18.05,57.95,28.5,28.5,15.2,28.5,37,18.05
