ID,Name,Reinforce Type ID,Physical Attack,Magic Attack,Fire Attack,Lightning Attack,Holy Attack,Stamina Attack,Str Scaling,Dex Scaling,Int Scaling,Fai Scaling,Arc Scaling,Physical Guard,Magic Guard,Fire Guard,Lightning Guard,Holy Guard,Guard Boost,Resistance Guard,Upgrade Price,Effect 1,Effect 1 Type,Effect 2,Effect 2 Type,Max Upgrade,Attack Element Correct ID,Weapon Type,Physical Damage Type,Weight,Attack Power (Critical),Required (Str),Required (Dex),Required (Int),Required (Fai),Required (Arc),Infusable,Base Poise Attack,Caption
31260300,Quality Flame Crest Wooden Shield,300,74,0,0,0,0,61,40,40,0,0,0,89,43,32,42,50,47,23,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3.5,100,8,0,0,0,0,Yes,5.5,"A tall, medium-sized wooden shield. Light for its size, and easy to handle. Carried by soldiers of the village that is afflicted by frenzy. The yellow flame is the symbol of the affliction, serving as a warning to those who might approach the village."
31260400,Fire Flame Crest Wooden Shield,400,74,0,74,0,0,61,28,12,0,0,0,89,43,32,42,50,47,23,340,-1,None,-1,None,25,10005,Medium Shield,Strike,3.5,100,8,0,0,0,0,Yes,5.5,"A tall, medium-sized wooden shield. Light for its size, and easy to handle. Carried by soldiers of the village that is afflicted by frenzy. The yellow flame is the symbol of the affliction, serving as a warning to those who might approach the village."
31260500,Flame Art Flame Crest Wooden Shield,500,74,0,74,0,0,61,14,0,0,24,0,89,43,32,42,50,47,23,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3.5,100,8,0,0,0,0,Yes,5.5,"A tall, medium-sized wooden shield. Light for its size, and easy to handle. Carried by soldiers of the village that is afflicted by frenzy. The yellow flame is the symbol of the affliction, serving as a warning to those who might approach the village."
31260600,Lightning Flame Crest Wooden Shield,600,74,0,0,74,0,61,8,28,0,0,0,89,43,32,42,50,47,23,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3.5,100,8,0,0,0,0,Yes,5.5,"A tall, medium-sized wooden shield. Light for its size, and easy to handle. Carried by soldiers of the village that is afflicted by frenzy. The yellow flame is the symbol of the affliction, serving as a warning to those who might approach the village."
31260700,Sacred Flame Crest Wooden Shield,700,74,0,0,0,74,61,18,0,0,24,0,89,43,32,42,50,47,23,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3.5,100,8,0,0,0,0,Yes,5.5,"A tall, medium-sized wooden shield. Light for its size, and easy to handle. Carried by soldiers of the village that is afflicted by frenzy. The yellow flame is the symbol of the affliction, serving as a warning to those who might approach the village."
31260800,Magic Flame Crest Wooden Shield,800,74,74,0,0,0,61,16,0,24,0,0,89,43,32,42,50,47,23,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3.5,100,8,0,0,0,0,Yes,5.5,"A tall, medium-sized wooden shield. Light for its size, and easy to handle. Carried by soldiers of the village that is afflicted by frenzy. The yellow flame is the symbol of the affliction, serving as a warning to those who might approach the village."
31260900,Cold Flame Crest Wooden Shield,900,74,63,0,0,0,61,36,0,24,0,0,89,43,32,42,50,47,23,340,-1,None,107500,Frost,25,10000,Medium Shield,Strike,3.5,100,8,0,0,0,0,Yes,5.5,"A tall, medium-sized wooden shield. Light for its size, and easy to handle. Carried by soldiers of the village that is afflicted by frenzy. The yellow flame is the symbol of the affliction, serving as a warning to those who might approach the village."
31261000,Poison Flame Crest Wooden Shield,1000,74,0,0,0,0,61,38,0,0,0,30,89,43,32,42,50,47,23,340,-1,None,106000,Poison,25,10013,Medium Shield,Strike,3.5,100,8,0,0,0,0,Yes,5.5,"A tall, medium-sized wooden shield. Light for its size, and easy to handle. Carried by soldiers of the village that is afflicted by frenzy. The yellow flame is the symbol of the affliction, serving as a warning to those who might approach the village."
31261100,Blood Flame Crest Wooden Shield,1100,74,0,0,0,0,61,38,0,0,0,30,89,43,32,42,50,47,23,340,105000,Blood,-1,None,25,10013,Medium Shield,Strike,3.5,100,8,0,0,0,0,Yes,5.5,"A tall, medium-sized wooden shield. Light for its size, and easy to handle. Carried by soldiers of the village that is afflicted by frenzy. The yellow flame is the symbol of the affliction, serving as a warning to those who might approach the village."
31261200,Occult Flame Crest Wooden Shield,1200,74,0,0,0,0,61,38,0,0,0,38,89,43,32,42,50,47,23,340,-1,None,-1,None,25,10013,Medium Shield,Strike,3.5,100,8,0,0,0,0,Yes,5.5,"A tall, medium-sized wooden shield. Light for its size, and easy to handle. Carried by soldiers of the village that is afflicted by frenzy. The yellow flame is the symbol of the affliction, serving as a warning to those who might approach the village."
31270000,Hawk Crest Wooden Shield,8100,76,0,0,0,0,61,40,0,0,0,0,90,44,32,44,44,45,23,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3.5,100,8,0,0,0,0,Yes,5.5,"A tall, medium-sized wooden shield. Light for its size, and easy to handle. Adorned with a long-forgotten crest of Stormveil, ancient in design."
31270100,Heavy Hawk Crest Wooden Shield,100,74,0,0,0,0,61,36,0,0,0,0,90,44,32,44,44,45,23,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3.5,100,8,0,0,0,0,Yes,5.5,"A tall, medium-sized wooden shield. Light for its size, and easy to handle. Adorned with a long-forgotten crest of Stormveil, ancient in design."
31270200,Keen Hawk Crest Wooden Shield,200,74,0,0,0,0,61,8,32,0,0,0,90,44,32,44,44,45,23,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3.5,100,8,0,0,0,0,Yes,5.5,"A tall, medium-sized wooden shield. Light for its size, and easy to handle. Adorned with a long-forgotten crest of Stormveil, ancient in design."
31270300,Quality Hawk Crest Wooden Shield,300,74,0,0,0,0,61,40,40,0,0,0,90,44,32,44,44,45,23,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3.5,100,8,0,0,0,0,Yes,5.5,"A tall, medium-sized wooden shield. Light for its size, and easy to handle. Adorned with a long-forgotten crest of Stormveil, ancient in design."
31270400,Fire Hawk Crest Wooden Shield,400,74,0,74,0,0,61,28,12,0,0,0,90,44,32,44,44,45,23,340,-1,None,-1,None,25,10005,Medium Shield,Strike,3.5,100,8,0,0,0,0,Yes,5.5,"A tall, medium-sized wooden shield. Light for its size, and easy to handle. Adorned with a long-forgotten crest of Stormveil, ancient in design."
31270500,Flame Art Hawk Crest Wooden Shield,500,74,0,74,0,0,61,14,0,0,24,0,90,44,32,44,44,45,23,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3.5,100,8,0,0,0,0,Yes,5.5,"A tall, medium-sized wooden shield. Light for its size, and easy to handle. Adorned with a long-forgotten crest of Stormveil, ancient in design."
31270600,Lightning Hawk Crest Wooden Shield,600,74,0,0,74,0,61,8,28,0,0,0,90,44,32,44,44,45,23,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3.5,100,8,0,0,0,0,Yes,5.5,"A tall, medium-sized wooden shield. Light for its size, and easy to handle. Adorned with a long-forgotten crest of Stormveil, ancient in design."
31270700,Sacred Hawk Crest Wooden Shield,700,74,0,0,0,74,61,18,0,0,24,0,90,44,32,44,44,45,23,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3.5,100,8,0,0,0,0,Yes,5.5,"A tall, medium-sized wooden shield. Light for its size, and easy to handle. Adorned with a long-forgotten crest of Stormveil, ancient in design."
31270800,Magic Hawk Crest Wooden Shield,800,74,74,0,0,0,61,16,0,24,0,0,90,44,32,44,44,45,23,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3.5,100,8,0,0,0,0,Yes,5.5,"A tall, medium-sized wooden shield. Light for its size, and easy to handle. Adorned with a long-forgotten crest of Stormveil, ancient in design."
31270900,Cold Hawk Crest Wooden Shield,900,74,63,0,0,0,61,36,0,24,0,0,90,44,32,44,44,45,23,340,-1,None,107500,Frost,25,10000,Medium Shield,Strike,3.5,100,8,0,0,0,0,Yes,5.5,"A tall, medium-sized wooden shield. Light for its size, and easy to handle. Adorned with a long-forgotten crest of Stormveil, ancient in design."
31271000,Poison Hawk Crest Wooden Shield,1000,74,0,0,0,0,61,38,0,0,0,30,90,44,32,44,44,45,23,340,-1,None,106000,Poison,25,10013,Medium Shield,Strike,3.5,100,8,0,0,0,0,Yes,5.5,"A tall, medium-sized wooden shield. Light for its size, and easy to handle. Adorned with a long-forgotten crest of Stormveil, ancient in design."
31271100,Blood Hawk Crest Wooden Shield,1100,74,0,0,0,0,61,38,0,0,0,30,90,44,32,44,44,45,23,340,105000,Blood,-1,None,25,10013,Medium Shield,Strike,3.5,100,8,0,0,0,0,Yes,5.5,"A tall, medium-sized wooden shield. Light for its size, and easy to handle. Adorned with a long-forgotten crest of Stormveil, ancient in design."
31271200,Occult Hawk Crest Wooden Shield,1200,74,0,0,0,0,61,38,0,0,0,38,90,44,32,44,44,45,23,340,-1,None,-1,None,25,10013,Medium Shield,Strike,3.5,100,8,0,0,0,0,Yes,5.5,"A tall, medium-sized wooden shield. Light for its size, and easy to handle. Adorned with a long-forgotten crest of Stormveil, ancient in design."
31280000,Beast Crest Heater Shield,8100,77,0,0,0,0,63,40,0,0,0,0,100,50,43,32,42,51,23,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,"A medium-sized metal shield. Easier to handle than a kite shield. Features a beast as its crest, serving to remind warriors not to succumb to the arousal of battle. Fight with passion, but become not its prisoner."
31280100,Heavy Beast Crest Heater Shield,100,75,0,0,0,0,63,36,0,0,0,0,100,50,43,32,42,51,23,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,"A medium-sized metal shield. Easier to handle than a kite shield. Features a beast as its crest, serving to remind warriors not to succumb to the arousal of battle. Fight with passion, but become not its prisoner."
31280200,Keen Beast Crest Heater Shield,200,75,0,0,0,0,63,8,32,0,0,0,100,50,43,32,42,51,23,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,"A medium-sized metal shield. Easier to handle than a kite shield. Features a beast as its crest, serving to remind warriors not to succumb to the arousal of battle. Fight with passion, but become not its prisoner."
31280300,Quality Beast Crest Heater Shield,300,75,0,0,0,0,63,40,40,0,0,0,100,50,43,32,42,51,23,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,"A medium-sized metal shield. Easier to handle than a kite shield. Features a beast as its crest, serving to remind warriors not to succumb to the arousal of battle. Fight with passion, but become not its prisoner."
31280400,Fire Beast Crest Heater Shield,400,75,0,75,0,0,63,28,12,0,0,0,100,50,43,32,42,51,23,340,-1,None,-1,None,25,10005,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,"A medium-sized metal shield. Easier to handle than a kite shield. Features a beast as its crest, serving to remind warriors not to succumb to the arousal of battle. Fight with passion, but become not its prisoner."
31280500,Flame Art Beast Crest Heater Shield,500,75,0,75,0,0,63,14,0,0,24,0,100,50,43,32,42,51,23,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,"A medium-sized metal shield. Easier to handle than a kite shield. Features a beast as its crest, serving to remind warriors not to succumb to the arousal of battle. Fight with passion, but become not its prisoner."
31280600,Lightning Beast Crest Heater Shield,600,75,0,0,75,0,63,8,28,0,0,0,100,50,43,32,42,51,23,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,"A medium-sized metal shield. Easier to handle than a kite shield. Features a beast as its crest, serving to remind warriors not to succumb to the arousal of battle. Fight with passion, but become not its prisoner."
31280700,Sacred Beast Crest Heater Shield,700,75,0,0,0,75,63,18,0,0,24,0,100,50,43,32,42,51,23,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,"A medium-sized metal shield. Easier to handle than a kite shield. Features a beast as its crest, serving to remind warriors not to succumb to the arousal of battle. Fight with passion, but become not its prisoner."
31280800,Magic Beast Crest Heater Shield,800,75,75,0,0,0,63,16,0,24,0,0,100,50,43,32,42,51,23,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,"A medium-sized metal shield. Easier to handle than a kite shield. Features a beast as its crest, serving to remind warriors not to succumb to the arousal of battle. Fight with passion, but become not its prisoner."
31280900,Cold Beast Crest Heater Shield,900,75,64,0,0,0,63,36,0,24,0,0,100,50,43,32,42,51,23,340,-1,None,107500,Frost,25,10000,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,"A medium-sized metal shield. Easier to handle than a kite shield. Features a beast as its crest, serving to remind warriors not to succumb to the arousal of battle. Fight with passion, but become not its prisoner."
31281000,Poison Beast Crest Heater Shield,1000,75,0,0,0,0,63,38,0,0,0,30,100,50,43,32,42,51,23,340,-1,None,106000,Poison,25,10013,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,"A medium-sized metal shield. Easier to handle than a kite shield. Features a beast as its crest, serving to remind warriors not to succumb to the arousal of battle. Fight with passion, but become not its prisoner."
31281100,Blood Beast Crest Heater Shield,1100,75,0,0,0,0,63,38,0,0,0,30,100,50,43,32,42,51,23,340,105000,Blood,-1,None,25,10013,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,"A medium-sized metal shield. Easier to handle than a kite shield. Features a beast as its crest, serving to remind warriors not to succumb to the arousal of battle. Fight with passion, but become not its prisoner."
31281200,Occult Beast Crest Heater Shield,1200,75,0,0,0,0,63,38,0,0,0,38,100,50,43,32,42,51,23,340,-1,None,-1,None,25,10013,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,"A medium-sized metal shield. Easier to handle than a kite shield. Features a beast as its crest, serving to remind warriors not to succumb to the arousal of battle. Fight with passion, but become not its prisoner."
31290000,Red Crest Heater Shield,8100,77,0,0,0,0,63,40,0,0,0,0,100,42,50,32,43,50,23,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,A medium-sized metal shield. Easier to handle than a kite shield. The crest symbolizes red wings.
31290100,Heavy Red Crest Heater Shield,100,75,0,0,0,0,63,36,0,0,0,0,100,42,50,32,43,50,23,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,A medium-sized metal shield. Easier to handle than a kite shield. The crest symbolizes red wings.
31290200,Keen Red Crest Heater Shield,200,75,0,0,0,0,63,8,32,0,0,0,100,42,50,32,43,50,23,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,A medium-sized metal shield. Easier to handle than a kite shield. The crest symbolizes red wings.
31290300,Quality Red Crest Heater Shield,300,75,0,0,0,0,63,40,40,0,0,0,100,42,50,32,43,50,23,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,A medium-sized metal shield. Easier to handle than a kite shield. The crest symbolizes red wings.
31290400,Fire Red Crest Heater Shield,400,75,0,75,0,0,63,28,12,0,0,0,100,42,50,32,43,50,23,340,-1,None,-1,None,25,10005,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,A medium-sized metal shield. Easier to handle than a kite shield. The crest symbolizes red wings.
31290500,Flame Art Red Crest Heater Shield,500,75,0,75,0,0,63,14,0,0,24,0,100,42,50,32,43,50,23,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,A medium-sized metal shield. Easier to handle than a kite shield. The crest symbolizes red wings.
31290600,Lightning Red Crest Heater Shield,600,75,0,0,75,0,63,8,28,0,0,0,100,42,50,32,43,50,23,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,A medium-sized metal shield. Easier to handle than a kite shield. The crest symbolizes red wings.
31290700,Sacred Red Crest Heater Shield,700,75,0,0,0,75,63,18,0,0,24,0,100,42,50,32,43,50,23,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,A medium-sized metal shield. Easier to handle than a kite shield. The crest symbolizes red wings.
31290800,Magic Red Crest Heater Shield,800,75,75,0,0,0,63,16,0,24,0,0,100,42,50,32,43,50,23,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,A medium-sized metal shield. Easier to handle than a kite shield. The crest symbolizes red wings.
31290900,Cold Red Crest Heater Shield,900,75,64,0,0,0,63,36,0,24,0,0,100,42,50,32,43,50,23,340,-1,None,107500,Frost,25,10000,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,A medium-sized metal shield. Easier to handle than a kite shield. The crest symbolizes red wings.
31291000,Poison Red Crest Heater Shield,1000,75,0,0,0,0,63,38,0,0,0,30,100,42,50,32,43,50,23,340,-1,None,106000,Poison,25,10013,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,A medium-sized metal shield. Easier to handle than a kite shield. The crest symbolizes red wings.
31291100,Blood Red Crest Heater Shield,1100,75,0,0,0,0,63,38,0,0,0,30,100,42,50,32,43,50,23,340,105000,Blood,-1,None,25,10013,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,A medium-sized metal shield. Easier to handle than a kite shield. The crest symbolizes red wings.
31291200,Occult Red Crest Heater Shield,1200,75,0,0,0,0,63,38,0,0,0,38,100,42,50,32,43,50,23,340,-1,None,-1,None,25,10013,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,A medium-sized metal shield. Easier to handle than a kite shield. The crest symbolizes red wings.
31300000,Blue Crest Heater Shield,8100,77,0,0,0,0,63,40,0,0,0,0,100,43,42,32,50,50,23,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,A medium-sized metal shield. Easier to handle than a kite shield. The crest represents a forest and river.
31300100,Heavy Blue Crest Heater Shield,100,75,0,0,0,0,63,36,0,0,0,0,100,43,42,32,50,50,23,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,A medium-sized metal shield. Easier to handle than a kite shield. The crest represents a forest and river.
31300200,Keen Blue Crest Heater Shield,200,75,0,0,0,0,63,8,32,0,0,0,100,43,42,32,50,50,23,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,A medium-sized metal shield. Easier to handle than a kite shield. The crest represents a forest and river.
31300300,Quality Blue Crest Heater Shield,300,75,0,0,0,0,63,40,40,0,0,0,100,43,42,32,50,50,23,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,A medium-sized metal shield. Easier to handle than a kite shield. The crest represents a forest and river.
31300400,Fire Blue Crest Heater Shield,400,75,0,75,0,0,63,28,12,0,0,0,100,43,42,32,50,50,23,340,-1,None,-1,None,25,10005,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,A medium-sized metal shield. Easier to handle than a kite shield. The crest represents a forest and river.
31300500,Flame Art Blue Crest Heater Shield,500,75,0,75,0,0,63,14,0,0,24,0,100,43,42,32,50,50,23,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,A medium-sized metal shield. Easier to handle than a kite shield. The crest represents a forest and river.
31300600,Lightning Blue Crest Heater Shield,600,75,0,0,75,0,63,8,28,0,0,0,100,43,42,32,50,50,23,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,A medium-sized metal shield. Easier to handle than a kite shield. The crest represents a forest and river.
31300700,Sacred Blue Crest Heater Shield,700,75,0,0,0,75,63,18,0,0,24,0,100,43,42,32,50,50,23,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,A medium-sized metal shield. Easier to handle than a kite shield. The crest represents a forest and river.
31300800,Magic Blue Crest Heater Shield,800,75,75,0,0,0,63,16,0,24,0,0,100,43,42,32,50,50,23,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,A medium-sized metal shield. Easier to handle than a kite shield. The crest represents a forest and river.
31300900,Cold Blue Crest Heater Shield,900,75,64,0,0,0,63,36,0,24,0,0,100,43,42,32,50,50,23,340,-1,None,107500,Frost,25,10000,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,A medium-sized metal shield. Easier to handle than a kite shield. The crest represents a forest and river.
31301000,Poison Blue Crest Heater Shield,1000,75,0,0,0,0,63,38,0,0,0,30,100,43,42,32,50,50,23,340,-1,None,106000,Poison,25,10013,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,A medium-sized metal shield. Easier to handle than a kite shield. The crest represents a forest and river.
31301100,Blood Blue Crest Heater Shield,1100,75,0,0,0,0,63,38,0,0,0,30,100,43,42,32,50,50,23,340,105000,Blood,-1,None,25,10013,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,A medium-sized metal shield. Easier to handle than a kite shield. The crest represents a forest and river.
31301200,Occult Blue Crest Heater Shield,1200,75,0,0,0,0,63,38,0,0,0,38,100,43,42,32,50,50,23,340,-1,None,-1,None,25,10013,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,A medium-sized metal shield. Easier to handle than a kite shield. The crest represents a forest and river.
31310000,Eclipse Crest Heater Shield,8100,77,0,0,0,0,63,40,0,0,0,0,100,44,44,37,44,51,23,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,A medium-sized metal shield. Easier to handle than a kite shield. The sun in eclipse is said to be the symbol of the Wandering Mausoleum where the soulless demigods slumber.
31310100,Heavy Eclipse Crest Heater Shield,100,75,0,0,0,0,63,36,0,0,0,0,100,44,44,37,44,51,23,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,A medium-sized metal shield. Easier to handle than a kite shield. The sun in eclipse is said to be the symbol of the Wandering Mausoleum where the soulless demigods slumber.
31310200,Keen Eclipse Crest Heater Shield,200,75,0,0,0,0,63,8,32,0,0,0,100,44,44,37,44,51,23,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,A medium-sized metal shield. Easier to handle than a kite shield. The sun in eclipse is said to be the symbol of the Wandering Mausoleum where the soulless demigods slumber.
31310300,Quality Eclipse Crest Heater Shield,300,75,0,0,0,0,63,40,40,0,0,0,100,44,44,37,44,51,23,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,A medium-sized metal shield. Easier to handle than a kite shield. The sun in eclipse is said to be the symbol of the Wandering Mausoleum where the soulless demigods slumber.
31310400,Fire Eclipse Crest Heater Shield,400,75,0,75,0,0,63,28,12,0,0,0,100,44,44,37,44,51,23,340,-1,None,-1,None,25,10005,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,A medium-sized metal shield. Easier to handle than a kite shield. The sun in eclipse is said to be the symbol of the Wandering Mausoleum where the soulless demigods slumber.
31310500,Flame Art Eclipse Crest Heater Shield,500,75,0,75,0,0,63,14,0,0,24,0,100,44,44,37,44,51,23,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,A medium-sized metal shield. Easier to handle than a kite shield. The sun in eclipse is said to be the symbol of the Wandering Mausoleum where the soulless demigods slumber.
31310600,Lightning Eclipse Crest Heater Shield,600,75,0,0,75,0,63,8,28,0,0,0,100,44,44,37,44,51,23,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,A medium-sized metal shield. Easier to handle than a kite shield. The sun in eclipse is said to be the symbol of the Wandering Mausoleum where the soulless demigods slumber.
31310700,Sacred Eclipse Crest Heater Shield,700,75,0,0,0,75,63,18,0,0,24,0,100,44,44,37,44,51,23,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,A medium-sized metal shield. Easier to handle than a kite shield. The sun in eclipse is said to be the symbol of the Wandering Mausoleum where the soulless demigods slumber.
31310800,Magic Eclipse Crest Heater Shield,800,75,75,0,0,0,63,16,0,24,0,0,100,44,44,37,44,51,23,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,A medium-sized metal shield. Easier to handle than a kite shield. The sun in eclipse is said to be the symbol of the Wandering Mausoleum where the soulless demigods slumber.
31310900,Cold Eclipse Crest Heater Shield,900,75,64,0,0,0,63,36,0,24,0,0,100,44,44,37,44,51,23,340,-1,None,107500,Frost,25,10000,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,A medium-sized metal shield. Easier to handle than a kite shield. The sun in eclipse is said to be the symbol of the Wandering Mausoleum where the soulless demigods slumber.
31311000,Poison Eclipse Crest Heater Shield,1000,75,0,0,0,0,63,38,0,0,0,30,100,44,44,37,44,51,23,340,-1,None,106000,Poison,25,10013,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,A medium-sized metal shield. Easier to handle than a kite shield. The sun in eclipse is said to be the symbol of the Wandering Mausoleum where the soulless demigods slumber.
31311100,Blood Eclipse Crest Heater Shield,1100,75,0,0,0,0,63,38,0,0,0,30,100,44,44,37,44,51,23,340,105000,Blood,-1,None,25,10013,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,A medium-sized metal shield. Easier to handle than a kite shield. The sun in eclipse is said to be the symbol of the Wandering Mausoleum where the soulless demigods slumber.
31311200,Occult Eclipse Crest Heater Shield,1200,75,0,0,0,0,63,38,0,0,0,38,100,44,44,37,44,51,23,340,-1,None,-1,None,25,10013,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,A medium-sized metal shield. Easier to handle than a kite shield. The sun in eclipse is said to be the symbol of the Wandering Mausoleum where the soulless demigods slumber.
31320000,Inverted Hawk Heater Shield,8100,77,0,0,0,0,63,40,0,0,0,0,100,49,49,34,49,50,23,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,A medium-sized metal shield. Easier to handle than a kite shield. The inverted hawk is the emblem of the company of slaves ordered to explore the Eternal City.
31320100,Heavy Inverted Hawk Heater Shield,100,75,0,0,0,0,63,36,0,0,0,0,100,49,49,34,49,50,23,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,A medium-sized metal shield. Easier to handle than a kite shield. The inverted hawk is the emblem of the company of slaves ordered to explore the Eternal City.
31320200,Keen Inverted Hawk Heater Shield,200,75,0,0,0,0,63,8,32,0,0,0,100,49,49,34,49,50,23,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,A medium-sized metal shield. Easier to handle than a kite shield. The inverted hawk is the emblem of the company of slaves ordered to explore the Eternal City.
31320300,Quality Inverted Hawk Heater Shield,300,75,0,0,0,0,63,40,40,0,0,0,100,49,49,34,49,50,23,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,A medium-sized metal shield. Easier to handle than a kite shield. The inverted hawk is the emblem of the company of slaves ordered to explore the Eternal City.
31320400,Fire Inverted Hawk Heater Shield,400,75,0,75,0,0,63,28,12,0,0,0,100,49,49,34,49,50,23,340,-1,None,-1,None,25,10005,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,A medium-sized metal shield. Easier to handle than a kite shield. The inverted hawk is the emblem of the company of slaves ordered to explore the Eternal City.
